cas number,iso-SMILES,canonical-SMILES
927833-63-4,CC(C1=CC2=C(C=C1N)OCO2)O,CC(C1=CC2=C(C=C1N)OCO2)O
1824056-12-3,CC1=C(C(=C(C=C1)C(=O)OC)[N+](=O)[O-])N,CC1=C(C(=C(C=C1)C(=O)OC)[N+](=O)[O-])N
565209-22-5,CC1=C(C=C(C=C1)S(=O)(=O)NC2=CC=CC(=C2)C(F)(F)F)N,CC1=C(C=C(C=C1)S(=O)(=O)NC2=CC=CC(=C2)C(F)(F)F)N
1334331-01-9,C1=C(C(=CC(=C1Br)F)N)C#N,C1=C(C(=CC(=C1Br)F)N)C#N
813425-48-8,C1=C(C=NC(=C1Cl)N)N,C1=C(C=NC(=C1Cl)N)N
954239-00-0,CC(C)(C)OC(=O)NC1=C(C=CC=C1Cl)N,CC(C)(C)OC(=O)NC1=C(C=CC=C1Cl)N
1949-51-5,CCOC(=O)C1=CC(=CC(=C1)N)N,CCOC(=O)C1=CC(=CC(=C1)N)N
1251347-30-4,C1=CC(=CC(=C1)OC2=NC=C(C=C2)F)N,C1=CC(=CC(=C1)OC2=NC=C(C=C2)F)N
1363383-38-3,COC(=O)C1=CC(=NC=C1N)Br,COC(=O)C1=CC(=NC=C1N)Br
1249602-03-6,CC1CCN(C1)C2=CC=C(C=C2)N,CC1CCN(C1)C2=CC=C(C=C2)N
31793-29-0,C1=C(C(=C(C=N1)[N+](=O)[O-])N)[N+](=O)[O-],C1=C(C(=C(C=N1)[N+](=O)[O-])N)[N+](=O)[O-]
6036-46-0,CCOC1=CC=CC(=C1N)[N+](=O)[O-],CCOC1=CC=CC(=C1N)[N+](=O)[O-]
25391-66-6,C1=C(C=NC=C1I)N,C1=C(C=NC=C1I)N
889948-10-1,CC(C)(C)OC(=O)NC1CN(C1)C2=CC=C(C=C2)N,CC(C)(C)OC(=O)NC1CN(C1)C2=CC=C(C=C2)N
2090484-64-1,CC(=O)C1=CC(=C(C=C1O)F)N,CC(=O)C1=CC(=C(C=C1O)F)N
143173-92-6,CCCCNC1=C(C=C(C=C1)C#N)N,CCCCNC1=C(C=C(C=C1)C#N)N
1006487-02-0,CC1=NN(C=C1N)CC(C(F)F)(F)F,CC1=NN(C=C1N)CC(C(F)F)(F)F
874779-57-4,C1=C(C=C(C(=C1Cl)N)Br)C(=O)O,C1=C(C=C(C(=C1Cl)N)Br)C(=O)O
28657-75-2,CC(=O)C1=CC2=C(C=C1N)OCO2,CC(=O)C1=CC2=C(C=C1N)OCO2
57709-64-5,C1=CC=C(C=C1)NC(=O)NC2=CC=CC=C2N,C1=CC=C(C=C1)NC(=O)NC2=CC=CC=C2N
1354224-75-1,C1=CN(N=C1)C2=C(C=C(C=N2)N)Cl,C1=CN(N=C1)C2=C(C=C(C=N2)N)Cl
80947-25-7,C1=CC=C2C(=C1)C(=CC(=N2)Cl)N,C1=CC=C2C(=C1)C(=CC(=N2)Cl)N
400743-82-0,C1=CC=C(C(=C1)C2=CC(=CC=C2)Cl)N,C1=CC=C(C(=C1)C2=CC(=CC=C2)Cl)N
65645-33-2,C[C@@H](C1=CC=C(C=C1)N)N,CC(C1=CC=C(C=C1)N)N
690260-95-8,CCOC(=O)C1=CC(=CC(=C1)Br)N,CCOC(=O)C1=CC(=CC(=C1)Br)N
1800477-35-3,CCCOC1=CC(=CC=C1)OC2=CC3=C(C=C2N)N(C(=O)N3C)C,CCCOC1=CC(=CC=C1)OC2=CC3=C(C=C2N)N(C(=O)N3C)C
117519-09-2,C1=CC(=NC(=C1N)Cl)C(F)(F)F,C1=CC(=NC(=C1N)Cl)C(F)(F)F
283173-76-2,COC(=O)C1=C(C(=CC=C1)N)I,COC(=O)C1=C(C(=CC=C1)N)I
53636-68-3,C1=C(C=NC(=C1N)C(=O)O)Cl,C1=C(C=NC(=C1N)C(=O)O)Cl
1232803-21-2,CN(C)CCCN1C2=C(C=C(C=C2)N)N=C1CO,CN(C)CCCN1C2=C(C=C(C=C2)N)N=C1CO
4403-84-3,C1=CC(=CC=C1CS(=O)(=O)N)N,C1=CC(=CC=C1CS(=O)(=O)N)N
79418-41-0,C1=CC2=C(C=C1O)OC(=O)C(=C2)N,C1=CC2=C(C=C1O)OC(=O)C(=C2)N
2362013-52-1,CP(=O)(C)C1=CN=CC(=C1)N,CP(=O)(C)C1=CN=CC(=C1)N
668261-27-6,CC(C)(C)OC(=O)C1=C(C=CC(=C1)I)N,CC(C)(C)OC(=O)C1=C(C=CC(=C1)I)N
954236-33-0,CC1=CC(=NC=C1N)F,CC1=CC(=NC=C1N)F
56830-58-1,C1(=C(N=C(NC1=O)N)O)N.Cl,C1(=C(N=C(NC1=O)N)O)N.Cl
663918-44-3,COC1=CC=C(C=C1)C2=C(C=CC=N2)N,COC1=CC=C(C=C1)C2=C(C=CC=N2)N
2486-74-0,CCC1=C(C=CC(=C1)N)C(=O)O,CCC1=C(C=CC(=C1)N)C(=O)O
35010-32-3,C1=C(C(=CC(=C1N)[N+](=O)[O-])C(F)(F)F)C(F)(F)F,C1=C(C(=CC(=C1N)[N+](=O)[O-])C(F)(F)F)C(F)(F)F
1261990-98-0,C1=CC=C(C(=C1)C2=CC(=CC(=C2)N)C(=O)O)O,C1=CC=C(C(=C1)C2=CC(=CC(=C2)N)C(=O)O)O
1018243-69-0,C1CCC(=CC1)CCNC(=O)C2=CC(=CC=C2)N,C1CCC(=CC1)CCNC(=O)C2=CC(=CC=C2)N
91613-48-8,CC1=NC2=C(C=CC(=C2C=C1)N)O,CC1=NC2=C(C=CC(=C2C=C1)N)O
45776-13-4,CN1C=C(C=C1C(=O)O)N,CN1C=C(C=C1C(=O)O)N
74978-28-2,C1=CNC(=C1)C(=O)C2=C(C=CC(=C2)Cl)N,C1=CNC(=C1)C(=O)C2=C(C=CC(=C2)Cl)N
1094867-82-9,CCOCCCN1C=C(C=CC1=O)N,CCOCCCN1C=C(C=CC1=O)N
2095410-09-4,CC1=C(C(=C2C=C(C=CC2=N1)F)N)OC,CC1=C(C(=C2C=C(C=CC2=N1)F)N)OC
938018-12-3,C1=CC=C2C(=C1)C=CN2C3=CC=C(C=C3)N,C1=CC=C2C(=C1)C=CN2C3=CC=C(C=C3)N
1187830-88-1,C1C(CNC1=O)C2=CC(=CC=C2)N.Cl,C1C(CNC1=O)C2=CC(=CC=C2)N.Cl
371786-11-7,C1=CC2=C3C(=C4C(=C2C(=C1)N)C=CC=C4N)C=CC=C3N,C1=CC2=C3C(=C4C(=C2C(=C1)N)C=CC=C4N)C=CC=C3N
80-23-9,CNS(=O)(=O)C1=CC(=C(C=C1)O)N,CNS(=O)(=O)C1=CC(=C(C=C1)O)N
1638764-23-4,C1=CN=C2C(=CSC2=C1N)Br,C1=CN=C2C(=CSC2=C1N)Br
267875-45-6,C1=C(C=NC(=C1N)N)C(=O)O,C1=C(C=NC(=C1N)N)C(=O)O
13224-79-8,C1=CC(=C(C=C1S(=O)(=O)C2=CC(=C(C=C2)N)N)N)N,C1=CC(=C(C=C1S(=O)(=O)C2=CC(=C(C=C2)N)N)N)N
1189106-71-5,CC(C)(C)OC(=O)N1CCC(CC1)NCC2=CC=C(C=C2)N,CC(C)(C)OC(=O)N1CCC(CC1)NCC2=CC=C(C=C2)N
1500822-41-2,CC1=CC(=O)N(C=C1N)CCCCC#N,CC1=CC(=O)N(C=C1N)CCCCC#N
31329-64-3,CC1=C(C(=NO1)C)N,CC1=C(C(=NO1)C)N
1036380-75-2,COC(=O)C1=C(C2=C(S1)C=CC(=C2)Br)N,COC(=O)C1=C(C2=C(S1)C=CC(=C2)Br)N
136285-69-3,CCOC(=O)C1=C(C(=CC=C1)N)NCC2=CC=C(C=C2)C3=CC=CC=C3C#N,CCOC(=O)C1=C(C(=CC=C1)N)NCC2=CC=C(C=C2)C3=CC=CC=C3C#N
10394-38-4,CN1C=NC2=C1C=CC(=C2)N,CN1C=NC2=C1C=CC(=C2)N
1261724-55-3,C1=CC(=C(C=C1OC(F)(F)F)N)C(=O)N,C1=CC(=C(C=C1OC(F)(F)F)N)C(=O)N
21905-83-9,C1=CC(=C2C=CN=NC2=C1)N,C1=CC(=C2C=CN=NC2=C1)N
105655-17-2,COC(=O)C1=CC(=C(C(=C1)Br)N)[N+](=O)[O-],COC(=O)C1=CC(=C(C(=C1)Br)N)[N+](=O)[O-]
1072959-24-0,COC(=O)C1=CC(=C2C(=C1)NC=N2)N.Cl.Cl,COC(=O)C1=CC(=C2C(=C1)NC=N2)N.Cl.Cl
4684-12-2,C1=CC=C2C(=C1)C(=CC=C2Cl)N,C1=CC=C2C(=C1)C(=CC=C2Cl)N
180624-08-2,C1=C(C=C(C(=C1[N+](=O)[O-])N)I)Br,C1=C(C=C(C(=C1[N+](=O)[O-])N)I)Br
1039878-71-1,C1=CC(=C(C(=C1C(=O)O)N)F)Cl,C1=CC(=C(C(=C1C(=O)O)N)F)Cl
72115-07-2,C1=CC(=C(C=C1N)[N+](=O)[O-])C#N,C1=CC(=C(C=C1N)[N+](=O)[O-])C#N
125163-15-7,COC1=C(C=C(C(=C1)N)N)F,COC1=C(C=C(C(=C1)N)N)F
1310228-41-1,CCOC(=O)C1=C(C(=CC(=C1)OC)C)N,CCOC(=O)C1=C(C(=CC(=C1)OC)C)N
1261811-03-3,CC1=C(C=CC=C1N)C=O,CC1=C(C=CC=C1N)C=O
1072944-53-6,C1=CC2=C(C=CC(=C2N=C1)OC(F)(F)F)N,C1=CC2=C(C=CC(=C2N=C1)OC(F)(F)F)N
1183036-74-9,C1=CC(=CC=C1N)OCCC2=CC=NC=C2,C1=CC(=CC=C1N)OCCC2=CC=NC=C2
1306603-64-4,COC1=C(C(=C2C=CN=CC2=C1)N)OC,COC1=C(C(=C2C=CN=CC2=C1)N)OC
926236-16-0,CC1CN(CCO1)C2=CC=C(C=C2)N,CC1CN(CCO1)C2=CC=C(C=C2)N
1017410-65-9,CC1=C(C=C(C=C1)S(=O)(=O)NC(C)(C)C)N,CC1=C(C=C(C=C1)S(=O)(=O)NC(C)(C)C)N
1040064-25-2,C1=CC(=CN=C1)CNC2=C(C=CC=N2)N,C1=CC(=CN=C1)CNC2=C(C=CC=N2)N
1648864-30-5,CC1=CN=CC(=N1)C2=CC(=C(C=C2)N)Cl,CC1=CN=CC(=N1)C2=CC(=C(C=C2)N)Cl
1785022-35-6,CN1CC(C1)C2=CC=C(C=C2)N,CN1CC(C1)C2=CC=C(C=C2)N
1340315-17-4,COC1=C(C=C(C=C1)C2=NC=NN2)N,COC1=C(C=C(C=C1)C2=NC=NN2)N
156463-83-1,CC1=NC2=NON=C2C(=C1C(=O)C)N,CC1=NC2=NON=C2C(=C1C(=O)C)N
53135-45-8,CC1=NC=C(C(=N1)OC)N,CC1=NC=C(C(=N1)OC)N
1478166-04-9,CN1C=C(C(=N1)C(=O)N2CCC(CC2)CO)N,CN1C=C(C(=N1)C(=O)N2CCC(CC2)CO)N
26148-38-9,C1=CC=C(C(=C1)N)NC2=CC=CC=N2,C1=CC=C(C(=C1)N)NC2=CC=CC=N2
1040012-46-1,C1CCCN(CC1)C(=O)NC2=CC=CC(=C2)N,C1CCCN(CC1)C(=O)NC2=CC=CC(=C2)N
1213875-06-9,C[C@H](C1=CC=CC=C1N)N,CC(C1=CC=CC=C1N)N
24933-59-3,C1=CC(=CC(=C1)SC(F)F)N,C1=CC(=CC(=C1)SC(F)F)N
32203-24-0,CCOC(=O)C1=C(C=CC(=C1)[N+](=O)[O-])N,CCOC(=O)C1=C(C=CC(=C1)[N+](=O)[O-])N
1523570-95-7,CN1C=CC=C(C1=O)N.Cl,CN1C=CC=C(C1=O)N.Cl
62882-10-4,C1=CC=C(C(=C1)C2=NC=CO2)N,C1=CC=C(C(=C1)C2=NC=CO2)N
53250-82-1,CS(=O)(=O)NC1=CC=C(C=C1)N,CS(=O)(=O)NC1=CC=C(C=C1)N
953903-75-8,C1=CC=C(C(=C1)CNC(=O)C2=C(C=CC(=C2)N)Cl)F,C1=CC=C(C(=C1)CNC(=O)C2=C(C=CC(=C2)N)Cl)F
35290-97-2,COC1=CC(=C(C=C1C(=O)O)Br)N,COC1=CC(=C(C=C1C(=O)O)Br)N
923289-30-9,CC(=O)C1=C(C(=C(C=C1)OC)Br)N,CC(=O)C1=C(C(=C(C=C1)OC)Br)N
1248443-59-5,CCC(C)OC1=NC=CC(=C1)N,CCC(C)OC1=NC=CC(=C1)N
721970-24-7,CC(=O)NC1=CC(=CC2=CC=CC=C21)N,CC(=O)NC1=CC(=CC2=CC=CC=C21)N
37902-01-5,C1=C(C=C(C(=C1[N+](=O)[O-])N)Cl)C(=O)O,C1=C(C=C(C(=C1[N+](=O)[O-])N)Cl)C(=O)O
1708251-43-7,COC(=O)C1(CC1)C2=CC(=CC=C2)N,COC(=O)C1(CC1)C2=CC(=CC=C2)N
166113-89-9,CCOC(=O)C1=C(C2=C(S1)N=C3CCCC3=C2)N,CCOC(=O)C1=C(C2=C(S1)N=C3CCCC3=C2)N
1248655-94-8,CC(C)(C)NC1=C(C=C(C(=C1)C(=O)O)N)F,CC(C)(C)NC1=C(C=C(C(=C1)C(=O)O)N)F
295345-20-9,CC1=CC(=NC2=C1C(=C(S2)C(=O)C3=CC=C(C=C3)Br)N)C,CC1=CC(=NC2=C1C(=C(S2)C(=O)C3=CC=C(C=C3)Br)N)C
1095038-51-9,CN(C1CC1)S(=O)(=O)C2=CC=C(C=C2)N,CN(C1CC1)S(=O)(=O)C2=CC=C(C=C2)N
5855-52-7,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)N,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)N
78335-26-9,C1COCCN1C2=CC(=C(C=C2)N)C(F)(F)F,C1COCCN1C2=CC(=C(C=C2)N)C(F)(F)F
466694-74-6,C1CN(CCC1O)C(=O)C2=CC=C(C=C2)N,C1CN(CCC1O)C(=O)C2=CC=C(C=C2)N
2405-01-8,CC1=CC=C(N1C2=CC=CC=C2N)C,CC1=CC=C(N1C2=CC=CC=C2N)C
954238-84-7,CC(C)(C)OC(=O)NC1=C(C=CC=C1OC)N,CC(C)(C)OC(=O)NC1=C(C=CC=C1OC)N
1056451-38-7,CC1=C(C(=NN1)C)N.Cl.Cl,CC1=C(C(=NN1)C)N.Cl.Cl
87751-33-5,C1=CC=C2C(=C1)C(=C(C=N2)N)N,C1=CC=C2C(=C1)C(=C(C=N2)N)N
1569986-91-9,COC1=C(C=C(C(=C1)F)N)[N+](=O)[O-],COC1=C(C=C(C(=C1)F)N)[N+](=O)[O-]
3543-01-9,C1=C(C=NC=C1O)N,C1=C(C=NC=C1O)N
394655-20-0,C1=CC(=C(C(=C1)N)NCCN)C(=O)O,C1=CC(=C(C(=C1)N)NCCN)C(=O)O
40680-63-5,COC(=O)C1=CC2=C(C=C1N)OCO2,COC(=O)C1=CC2=C(C=C1N)OCO2
55279-30-6,COC(=O)C1=C(C=NC=C1)N,COC(=O)C1=C(C=NC=C1)N
1415719-59-3,COC(=O)C1=CC(=NC=C1)SC2=CC=C(C=C2)N,COC(=O)C1=CC(=NC=C1)SC2=CC=C(C=C2)N
89792-08-5,C1=CC(=C2C(=C1)NNC2=O)N,C1=CC(=C2C(=C1)NNC2=O)N
926250-84-2,C1CN(CC(=O)N1)C2=C(C=C(C=C2)N)Cl,C1CN(CC(=O)N1)C2=C(C=C(C=C2)N)Cl
55315-12-3,C1=CC=C(C=C1)NC2=C(C=C(C=C2)[N+](=O)[O-])N,C1=CC=C(C=C1)NC2=C(C=C(C=C2)[N+](=O)[O-])N
1133115-85-1,C1=CC2=C(C=CC(=C2N)OC(F)(F)F)N=C1,C1=CC2=C(C=CC(=C2N)OC(F)(F)F)N=C1
500351-80-4,COC1=C(C(=C2C(=C1)COC2=O)N)OC,COC1=C(C(=C2C(=C1)COC2=O)N)OC
136817-34-0,CC(C)COC(=O)N1CCN(CC1)C2=CC=CC=C2N,CC(C)COC(=O)N1CCN(CC1)C2=CC=CC=C2N
28443-57-4,C1=C(C(=CC(=C1Cl)Cl)O)N,C1=C(C(=CC(=C1Cl)Cl)O)N
2097938-55-9,COC1=C(C=CN=C1)N.Cl,COC1=C(C=CN=C1)N.Cl
1250607-61-4,C1=CC2=C(C=C1N)OC(=O)N2CCO,C1=CC2=C(C=C1N)OC(=O)N2CCO
1261567-27-4,C1=CC(=C(C=C1C(F)F)N)Cl,C1=CC(=C(C=C1C(F)F)N)Cl
2089651-39-6,C1=CC2=C(C=C(C=C2N=C1)Cl)N,C1=CC2=C(C=C(C=C2N=C1)Cl)N
5778-77-8,CC1CCC2=NC3=CC=CC=C3C(=C2C1)N,CC1CCC2=NC3=CC=CC=C3C(=C2C1)N
143769-25-9,C1=C(C(=C(C(=C1Br)Cl)C(=O)O)N)Br,C1=C(C(=C(C(=C1Br)Cl)C(=O)O)N)Br
941116-96-7,COC(=O)C1=CC=C(C=C1)OC2=C(C=C(C=C2)Cl)N,COC(=O)C1=CC=C(C=C1)OC2=C(C=C(C=C2)Cl)N
400751-63-5,C1=CC(=CC(=C1)SC2=C(C=C(C=C2)C#N)N)C(F)(F)F,C1=CC(=CC(=C1)SC2=C(C=C(C=C2)C#N)N)C(F)(F)F
851045-64-2,CC1=C(C=C(C=C1)N)OC(F)(F)F,CC1=C(C=C(C=C1)N)OC(F)(F)F
1559062-05-3,CCC1=NC(=NN1)C2=CC(=CC=C2)N.Cl.Cl,CCC1=NC(=NN1)C2=CC(=CC=C2)N.Cl.Cl
356102-37-9,C/C(=N\NC(=O)OC)/C1=CC(=CC=C1)N,CC(=NNC(=O)OC)C1=CC(=CC=C1)N
1214051-96-3,C1CC2=CC=CC=C2NC1C(=O)NC3=CC=CC=C3N,C1CC2=CC=CC=C2NC1C(=O)NC3=CC=CC=C3N
123241-50-9,C1=CC(=C(C(=C1)I)C#N)N,C1=CC(=C(C(=C1)I)C#N)N
1443288-79-6,C1=NNC(=C1N)C(F)F,C1=NNC(=C1N)C(F)F
1033434-88-6,CC1=CN2C=CC(=C(C2=N1)Br)N,CC1=CN2C=CC(=C(C2=N1)Br)N
1152940-27-6,C1=CC(=C(C=C1F)Br)CN2C=C(C=N2)N,C1=CC(=C(C=C1F)Br)CN2C=C(C=N2)N
129432-25-3,CC1=CC(=NC(=C1N)Cl)Cl,CC1=CC(=NC(=C1N)Cl)Cl
1256387-73-1,CC(C)(C)OC(=O)N1[C@@H]2CC[C@@H](C2)[C@H]1C(=O)NC3=C(C=C(C=C3)Br)N,CC(C)(C)OC(=O)N1C2CCC(C2)C1C(=O)NC3=C(C=C(C=C3)Br)N
1039865-94-5,CCCCCCN1C=C(C=CC1=O)N,CCCCCCN1C=C(C=CC1=O)N
1248126-71-7,C1CCC(C1)CN2C=CC=C(C2=O)N,C1CCC(C1)CN2C=CC=C(C2=O)N
371981-83-8,CC(C)(C)OC(=O)NC1CCC2=C1C=C(C=C2)N,CC(C)(C)OC(=O)NC1CCC2=C1C=C(C=C2)N
40718-14-7,C1=CC(=CC(=C1)OC2=C(C=C(C=C2)N)Cl)C(F)(F)F,C1=CC(=CC(=C1)OC2=C(C=C(C=C2)N)Cl)C(F)(F)F
37626-99-6,C1=CC=C(C=C1)CN2C(=O)C(=C(C=N2)N)Cl,C1=CC=C(C=C1)CN2C(=O)C(=C(C=N2)N)Cl
150114-71-9,C1=C(C(=C(N=C1Cl)C(=O)O)Cl)N,C1=C(C(=C(N=C1Cl)C(=O)O)Cl)N
346662-82-6,C1=CC=C(C=C1)OCCNC2=CC=CC=C2N,C1=CC=C(C=C1)OCCNC2=CC=CC=C2N
1197193-38-6,C1=CC(=CC=C1C2=CC=NC=C2)N.Cl.Cl,C1=CC(=CC=C1C2=CC=NC=C2)N.Cl.Cl
671794-74-4,C1CN(CC(=O)N1)C(=O)C2=CC=CC=C2N,C1CN(CC(=O)N1)C(=O)C2=CC=CC=C2N
91766-96-0,C1CCN(CC1)C(=O)C2=CC(=C(C=C2)Cl)N,C1CCN(CC1)C(=O)C2=CC(=C(C=C2)Cl)N
2243-67-6,C1=CC2=C(C=CC(=C2)N)C=C1N,C1=CC2=C(C=CC(=C2)N)C=C1N
187929-81-3,C1=C(C=C(C(=C1N)Cl)Br)F,C1=C(C=C(C(=C1N)Cl)Br)F
942474-77-3,CCS(=O)(=O)C1=CC(=C(C=C1)N2CC(OC(C2)C)C)N,CCS(=O)(=O)C1=CC(=C(C=C1)N2CC(OC(C2)C)C)N
1426800-88-5,COC1=NC(=C(C=C1C(F)(F)F)N)C(=O)OC,COC1=NC(=C(C=C1C(F)(F)F)N)C(=O)OC
62874-34-4,CCN1C=NC2=C1C=CC(=C2)N,CCN1C=NC2=C1C=CC(=C2)N
850689-36-0,B(C1=CC(=C(C=C1)Cl)N)(O)O,B(C1=CC(=C(C=C1)Cl)N)(O)O
51859-12-2,CS(=O)(=O)C1=CC(=CC(=C1)N)S(=O)(=O)C,CS(=O)(=O)C1=CC(=CC(=C1)N)S(=O)(=O)C
133-90-4,C1=C(C=C(C(=C1C(=O)O)Cl)N)Cl,C1=C(C=C(C(=C1C(=O)O)Cl)N)Cl
304897-49-2,CC(C)(C)OC(=O)N1CCN(CC1)CC2=CC=C(C=C2)N,CC(C)(C)OC(=O)N1CCN(CC1)CC2=CC=C(C=C2)N
455280-08-7,C1=CC(=CC(=C1)OCC2=CC=C(C=C2)Cl)N,C1=CC(=CC(=C1)OCC2=CC=C(C=C2)Cl)N
889125-00-2,CC(C)(C)OC(=O)N1CCN(CC1)C(=O)C2=CC=CC=C2N,CC(C)(C)OC(=O)N1CCN(CC1)C(=O)C2=CC=CC=C2N
27467-92-1,C1=C(C(=S)NC(=C1)Cl)N,C1=C(C(=S)NC(=C1)Cl)N
15178-48-0,C1=CC(=C(C=C1S)F)N,C1=CC(=C(C=C1S)F)N
5900-59-4,C1=CC(=C(C=C1Cl)N)C(=O)N,C1=CC(=C(C=C1Cl)N)C(=O)N
1235475-17-8,COC(=O)C1=NC(=CC(=C1)N)Cl,COC(=O)C1=NC(=CC(=C1)N)Cl
914636-44-5,CS(=O)(=O)C1=C(C=CC(=C1)N)F,CS(=O)(=O)C1=C(C=CC(=C1)N)F
359867-42-8,C1=CC(=C(C=C1C=O)N)Br,C1=CC(=C(C=C1C=O)N)Br
134812-28-5,C1=CC(=CC(=C1)N)C2=CSC=N2,C1=CC(=CC(=C1)N)C2=CSC=N2
54977-91-2,C1=CC=C(C=C1)CNC(=O)C2=CC(=CC=C2)N,C1=CC=C(C=C1)CNC(=O)C2=CC(=CC=C2)N
1184565-31-8,C1COC(CO1)CNC(=O)C2=CC=C(C=C2)N,C1COC(CO1)CNC(=O)C2=CC=C(C=C2)N
54472-46-7,C1COC(=N1)C2=CC=C(C=C2)N,C1COC(=N1)C2=CC=C(C=C2)N
1338979-46-6,CCOC(=O)C1=C(C(=CC(=C1)Br)N)F,CCOC(=O)C1=C(C(=CC(=C1)Br)N)F
1000340-38-4,C1=CN=C2C(=C1Cl)C(=CN2)N,C1=CN=C2C(=C1Cl)C(=CN2)N
923153-25-7,CCN1CCCC1CNS(=O)(=O)C2=C(C=CC(=C2)N)Cl,CCN1CCCC1CNS(=O)(=O)C2=C(C=CC(=C2)N)Cl
104479-33-6,C1CC(=O)NC2=CC(=C(C=C21)N)N,C1CC(=O)NC2=CC(=C(C=C21)N)N
1427361-33-8,CC1=C(C=CC(=C1Br)N)C(=O)OC,CC1=C(C=CC(=C1Br)N)C(=O)OC
608-32-2,C1=CC(=C(C(=C1)N)N)N,C1=CC(=C(C(=C1)N)N)N
1018630-34-6,C=CCN1C2=C(C=C(C=C2)N)OC1=O,C=CCN1C2=C(C=C(C=C2)N)OC1=O
74764-64-0,C1=C(C(=C(C(=C1I)N)I)O)C(=O)O,C1=C(C(=C(C(=C1I)N)I)O)C(=O)O
500282-25-7,C1=CC(=CC=C1N)OC2=NC=NC3=C2NC=N3,C1=CC(=CC=C1N)OC2=NC=NC3=C2NC=N3
153856-89-4,C1CC2=C(C=C(C=C2)N)NC1,C1CC2=C(C=C(C=C2)N)NC1
1170829-05-6,CC1(COC2=C(C=CC(=C2)N)N(C1=O)C)C,CC1(COC2=C(C=CC(=C2)N)N(C1=O)C)C
20248-64-0,C1=C(C(=CC(=C1N)Cl)Cl)N,C1=C(C(=CC(=C1N)Cl)Cl)N
117297-52-6,C1=CC(=CC=C1OC2=CC(=C(C=C2)N)C(=O)O)Cl,C1=CC(=CC=C1OC2=CC(=C(C=C2)N)C(=O)O)Cl
1892-54-2,C1=CC=C2C(=C1)C=CC3=C2C=C(C=C3)N,C1=CC=C2C(=C1)C=CC3=C2C=C(C=C3)N
54368-62-6,CCOC(=O)C1=C(C(=NC(=N1)Cl)Cl)N,CCOC(=O)C1=C(C(=NC(=N1)Cl)Cl)N
1251301-50-4,CC(C(=O)OC)SC1=CC=C(C=C1)N,CC(C(=O)OC)SC1=CC=C(C=C1)N
91148-61-7,CC1=CC=C(C=C1)C(C2=CC=C(C=C2)C)(C3=CC=CC=C3N)O,CC1=CC=C(C=C1)C(C2=CC=C(C=C2)C)(C3=CC=CC=C3N)O
6575-18-4,C1=C(C=C(C(=C1Cl)C#N)Cl)N,C1=C(C=C(C(=C1Cl)C#N)Cl)N
224036-13-9,C1CN(C2=CC=CC=C21)C3=CC=C(C=C3)N,C1CN(C2=CC=CC=C21)C3=CC=C(C=C3)N
522606-36-6,CC1=CC(=C(C=C1)Br)NS(=O)(=O)C2=C(C=CC(=C2)N)Cl,CC1=CC(=C(C=C1)Br)NS(=O)(=O)C2=C(C=CC(=C2)N)Cl
304690-94-6,CN1CCCC2=C1C=C(C=C2)N,CN1CCCC2=C1C=C(C=C2)N
946826-55-7,COC1=C(C=CC(=C1)C(=O)NC2CC2)N,COC1=C(C=CC(=C1)C(=O)NC2CC2)N
119004-19-2,C1=CC2=C(C=CN=C2C3=NC=CC(=C31)N)N,C1=CC2=C(C=CN=C2C3=NC=CC(=C31)N)N
1177337-61-9,C1=C2C=C(C=NC2=NC=C1N)N,C1=C2C=C(C=NC2=NC=C1N)N
20776-62-9,C1=CC(=C(C(=C1C(=O)O)N)Cl)Cl,C1=CC(=C(C(=C1C(=O)O)N)Cl)Cl
875664-57-6,CC1=CC(=C(C=C1N)F)F,CC1=CC(=C(C=C1N)F)F
1247680-83-6,C1C2=C(C=CC(=C2)N)N(C1=O)CC(=O)O,C1C2=C(C=CC(=C2)N)N(C1=O)CC(=O)O
88511-27-7,C1=CN=CC(=C1N)I,C1=CN=CC(=C1N)I
474330-54-6,CC1=CC(=C(C=C1N)C(=O)OC)Br,CC1=CC(=C(C=C1N)C(=O)OC)Br
102170-53-6,COC1=CC(=C(C=C1N)Cl)Br,COC1=CC(=C(C=C1N)Cl)Br
1159811-56-9,CC1=C(C=CC(=N1)OC)N.Cl,CC1=C(C=CC(=N1)OC)N.Cl
391251-83-5,CC1=CC=C(C=C1)C(=O)C2=CC(=C(C=C2N)OC)OC,CC1=CC=C(C=C1)C(=O)C2=CC(=C(C=C2N)OC)OC
1407441-16-0,CC1=NN(C(=O)C1C(C)C)C2=NC=C(C=C2)N,CC1=NN(C(=O)C1C(C)C)C2=NC=C(C=C2)N
1119451-28-3,CC1=CC(=C(C(=C1)S(=O)(=O)N)N)C,CC1=CC(=C(C(=C1)S(=O)(=O)N)N)C
69833-17-6,C1=CC=C(C=C1)C(C#N)C2=CC=C(C=C2)N.Cl,C1=CC=C(C=C1)C(C#N)C2=CC=C(C=C2)N.Cl
1255789-24-2,COC1=CC(=CC(=C1N)N)Cl,COC1=CC(=CC(=C1N)N)Cl
761441-12-7,CC1=C(C=C(C=C1)C2=CC=NC=C2)N,CC1=C(C=C(C=C1)C2=CC=NC=C2)N
